Q8NF67	PF14915;
Q6NUN9	PF12417;PF01352;PF00096;
P37275	PF00096;PF05605;
Q14588	PF01352;PF00096;
Q14590	PF01352;PF00096;
Q9Y2P7	PF01352;PF00096;
Q9P255	PF00096;
Q9NUJ3	PF05794;
Q9NR00	PF15063;
Q01995	PF00402;PF00307;
P59539	PF05296;
P04155	PF00088;
Q06330	PF09270;PF09271;
Q86WV5	PF15490;
Q8IZW8	PF08416;PF00017;
Q8N8B7	PF08711;PF07500;
O14894	PF05805;
Q16594	PF02291;
Q96PL2	PF00100;
Q9BRU2	PF04538;
Q8IYF3	PF08631;
Q08188	PF00927;PF01841;PF00868;
Q9H4B7	PF00091;PF03953;
Q93075	PF01026;
Q8N9V7	PF14669;
Q9GZU3	PF10271;
Q86V81	PF13865;PF00076;
Q7Z5S9	PF07857;
Q9NS69	PF04281;
Q99805	PF02990;
Q8N2E6	PF06309;
Q96KP6	PF16516;
Q6UXY8	PF07810;
P11387	PF14370;PF01028;PF02919;
Q9NYK1	PF13306;PF13855;PF01582;
Q8N6L7	PF15664;
Q6UW68	PF13664;
O43711	PF00046;
Q8NEW7	PF16038;
Q4W5G0	PF04218;PF03184;PF03221;
Q96QT4	PF02816;PF00520;PF18139;PF16519;
Q9BX84	PF02816;PF00520;PF18139;PF16519;
O15344	PF18568;PF00041;PF13765;PF00622;PF00643;PF13445;
Q86UV7	PF00643;PF13445;
Q9UJV3	PF18568;PF00622;PF00643;PF13445;
Q9HCX4	PF12796;PF00520;PF08344;
Q969P6	PF14370;PF01028;PF02919;
O14717	PF00145;
P0DI82	PF04628;
Q15628	PF00531;PF09034;
Q6P3X3	PF07719;
P07478	PF00089;
A0A0A6YYG3	PF07686;
A0A075B6N2	PF07686;
Q99816	PF05743;PF09454;
P29597	PF18379;PF18377;PF17887;PF07714;
Q96B02	PF00179;
Q9C0C9	PF00179;
Q9H3M7	PF02752;PF00339;
Q8IX04	PF02866;PF00056;PF05743;
Q9HAW9	PF00201;
P32241	PF00002;PF02793;
P15313	PF00006;PF02874;
Q6EMK4	PF00008;PF13855;
Q99536	PF08240;
Q99437	PF00137;
Q15906	PF05764;PF08265;
Q5THJ4	PF12624;PF06650;PF00627;PF16908;PF16909;PF16910;
Q8NA23	PF00400;
Q8IV63	PF00069;PF13240;
Q9H8Y1	PF01527;
Q9NZR4	PF00046;
Q7Z5K2	PF07814;
Q86VR7	PF13895;
Q6PJI9	PF00400;
Q9BRG1	PF05871;
Q969T9	PF02893;
Q05940	PF07690;
Q6ZS81	PF02138;PF00400;
Q8IZQ1	PF02138;PF01363;PF14844;
P63131	PF01585;PF00077;
Q8IZH2	PF18129;PF18332;PF18334;PF17846;PF03159;
Q96JG6	PF10474;PF10475;
A2RUG3	PF09815;
Q9ULM3	PF03366;
Q9H5H4	PF05001;PF00096;
Q96GE5	PF01352;PF00096;
P10072	PF01352;PF00096;
Q9BSG1	PF01352;PF00096;
Q8IYH5	PF00249;PF00569;
Q5SVQ8	PF00651;PF00096;
O43149	PF03256;PF00569;
Q68EA5	PF01352;PF00096;
Q8IWY8	PF02023;PF00096;
P0CG32	PF14893;
Q8TAD4	PF01545;
Q9H5U6	PF10237;PF06839;
Q3MJ62	PF02023;PF00096;
Q8N9Z0	PF01352;PF00096;
O75123	PF00096;
Q9Y2Q1	PF01352;PF00096;
Q6U7Q0	PF00096;
Q9UKY1	PF00046;PF11569;PF18387;
Q86YH2	PF13836;
Q8N895	PF00096;
Q9Y3M9	PF01352;PF00096;
Q6IV72	PF01352;PF00096;
Q86Y25	PF01352;PF00096;
Q8IZ20	PF00096;
Q9HCL3	PF01352;PF00096;
Q9NQX6	PF01352;PF00096;
Q9BU19	PF00096;
Q8TBF4	PF00076;PF00098;
O75820	PF01352;PF00096;
Q9UPR6	PF07528;
Q8WXE9	PF00928;PF12016;
Q9H668	PF09170;PF01336;
A6NJG2	PF12796;
Q96LR4	PF12020;
Q9BXU0	PF15219;
Q9H853	PF00091;
Q6ZWK6	PF01390;PF00089;
Q9UJW2	PF00112;PF01033;
P58753	PF13676;
P31314	PF00046;
Q86XT9	PF14940;
A6NEH6	PF15444;
Q93038	PF00531;PF00020;
Q9UPQ9	PF10427;PF16608;
P51854	PF02779;PF02780;PF00456;
Q6ZRR5	PF03798;
Q9UBP6	PF02390;
P0CI25	PF00622;PF00643;
Q9ULW0	PF09041;PF06886;PF12214;
Q9Y2L5	PF12739;
O60296	PF04849;PF12448;
Q5T215	PF04051;
A0A075B6T7	PF07686;
A0A0K0K1G6	PF07686;
A0A0B4J266	PF07686;
A0A087WV62	PF07686;
A0A0K0K1A3	PF07686;
A0A5A6	PF07686;
Q86UF1	PF00335;
Q8N841	PF03133;
Q6ZT98	PF03133;
O95155	PF04564;PF10408;
Q96LR5	PF00179;
Q9NX01	PF02966;
Q712K3	PF00179;
Q96SJ8	PF00335;
O00322	PF00335;
P09936	PF01088;
P13051	PF03167;
Q9H9J4	PF00443;
Q8IYT8	PF12063;PF00069;
Q9BY64	PF00201;
Q70EK8	PF00443;
O75310	PF00201;
O60504	PF00018;PF14604;PF02208;
Q08AM6	PF12755;PF11916;
P11473	PF00104;PF00105;
Q9P2U8	PF07690;
P23763	PF00957;
Q9ULK5	PF06638;
Q96S15	PF00400;
P62760	PF00036;PF13499;
Q6UX27	PF13895;
Q9H6Y2	PF12894;PF00400;
Q6VEQ5	PF11945;
Q96QU8	PF03810;PF08389;
O95070	PF03878;
Q6ZRG5	PF15779;
Q68DY9	PF01352;PF00096;
Q7L2R6	PF01352;PF00096;
Q86SH2	PF13695;
Q3KNS6	PF01352;PF00096;
Q9Y2P0	PF00096;
P13682	PF00096;
Q13105	PF00651;PF00096;
P21506	PF01352;PF00096;
Q99592	PF00651;PF00096;
Q8NAP8	PF00651;
Q86UZ6	PF00651;
Q15916	PF00651;PF00096;
Q6X784	PF07354;
A2A288	PF11977;PF18039;
Q9C0D7	PF18561;PF11977;PF18039;
O15535	PF02023;PF00096;
Q8N184	PF01352;PF00096;
Q86VM9	PF18044;
Q9BRR0	PF01352;PF02023;PF00096;
Q7Z2W4	PF18606;PF00644;PF02825;PF18633;
Q5EBM4	PF00096;
Q96NL3	PF01352;PF00096;
Q14587	PF01352;PF00096;
Q9HCZ1	PF01352;PF00096;
Q8NA42	PF01352;PF00096;
Q96LW1	PF01352;PF00096;PF16622;
Q9H963	PF00096;
Q9C0F3	PF01352;PF00096;
Q494X3	PF01352;PF00096;
Q14592	PF01352;PF00096;
Q6ECI4	PF01352;PF00096;
Q9ULC8	PF01529;
Q8N859	PF01352;PF00096;
Q8WVZ1	PF01529;
Q96H40	PF01352;PF00096;
Q9BT88	PF00168;
O15061	PF00038;
P08247	PF01284;
P19532	PF11851;PF00010;PF15951;
Q3YBR2	PF05965;PF05964;
O43435	PF00907;
Q16650	PF00907;PF16176;
O75529	PF04494;PF00400;
Q9UK61	PF12509;
P24821	PF07974;PF18720;PF00147;PF00041;
Q9UBB9	PF01585;PF07842;PF12457;
Q9Y458	PF00907;
Q2MV58	PF07773;
Q86UD7	PF00566;
Q6NUS6	PF07773;
Q9UIK5	PF07648;
Q9Y3F1	PF15789;
Q13569	PF03167;
Q3MII6	PF00566;
Q14186	PF08781;PF02319;
Q96PF1	PF00927;PF01841;PF00868;
Q9UHD2	PF00069;PF18394;PF18396;
Q12893	PF08551;
Q5JU69	PF06309;
Q9HD45	PF02990;
Q9H3N1	PF00085;
Q9BVK8	PF09767;
Q96FV9	PF00531;PF11957;
Q9Y320	PF00085;
P00734	PF00594;PF00051;PF09396;PF00089;
Q9UKE5	PF00780;PF00069;
Q8WZ59	PF15431;
Q66K66	PF13886;
Q9Y6Q6	PF18278;PF00020;
P31483	PF00076;
Q9BVK6	PF01105;
A0PJX2	PF07534;
P57082	PF00907;
O94876	PF10267;
Q7Z2Z1	PF15292;
Q6UXU6	PF11669;
Q8NA92	PF05485;
Q9NQ88	PF00300;
O94759	PF00520;PF18139;
O15533	PF07654;
A6NK02	PF13765;PF00622;PF00643;
Q9UET6	PF01728;
Q12974	PF00102;
Q5T6F2	PF12478;
A0A0B4J234	PF07686;
A6NH52	PF05832;
A0A0A6YYC5	PF07686;
Q8NHM4	PF00089;
A0A597	PF07686;
Q5VVX9	PF00179;
Q06418	PF00041;PF07679;PF07714;
C9JLJ4	PF04774;PF00443;
P62837	PF00179;
Q9BYV2	PF00643;PF13445;
Q8N6Y0	PF10506;
Q9NV66	PF00258;PF04055;PF08608;
O95045	PF01048;
P36537	PF00201;
O75385	PF12063;PF00069;
Q70EL1	PF00443;
Q6NX45	PF00096;
Q9ULD5	PF12417;PF01352;PF00096;
Q6ZT77	PF00096;
Q6PG37	PF01352;PF00096;
Q9UDY2	PF00625;PF00595;PF07653;
Q49AG3	PF02892;
B2RXF5	PF00651;PF00096;
Q02386	PF01352;PF00096;
Q9BTP6	PF02892;
P21754	PF00100;
Q8NCP5	PF00651;PF00096;
O95365	PF00651;PF00096;
Q8N680	PF00651;PF00096;
Q96MU7	PF04146;
Q8TC21	PF01352;PF00096;
Q9NUD5	PF00098;
Q9H707	PF01352;PF00096;
Q96N58	PF01352;PF00096;
Q9H0C1	PF01753;
P31629	PF00096;
Q9BYN7	PF00096;
Q86UP3	PF00046;PF00096;
Q8TBZ5	PF00096;
Q8IYP9	PF01529;
Q15031	PF08264;PF00133;
Q9UMS6	PF00595;
O75157	PF01166;
Q9Y5J6	PF02953;
P59542	PF05296;
P59541	PF05296;
Q8NBL3	PF13903;
O95988	PF01840;
Q86TG1	PF10277;
A6NGB0	PF15194;
Q16514	PF03847;
P29084	PF18121;PF02186;
Q96DZ7	PF05805;
Q92750	PF05236;PF07531;
P37840	PF01387;
Q5H9L2	PF04538;
P0CG35	PF01290;
O95932	PF00927;PF01841;PF00868;
P49221	PF00927;PF01841;PF00868;
Q8N6K0	PF15839;
Q8NE00	PF01490;
Q8NHU6	PF12872;PF00567;
Q8IYQ7	PF01202;PF14821;
Q9NS93	PF13886;
Q96B21	PF04819;
O95150	PF00229;
Q9BSA9	PF06736;
Q9NUH8	PF03647;
Q6UXP3	PF03647;
Q6ZVM7	PF03127;PF00790;
Q6ZMP0	PF05986;PF08686;PF00090;
Q9BXR5	PF00560;PF13855;PF01582;
Q96SK2	PF09786;
P02585	PF13499;
P25325	PF00581;
Q96A57	PF05915;
P45379	PF00992;
Q9BWD1	PF02803;PF00108;
Q02880	PF00204;PF00521;PF08070;PF02518;PF01751;PF16898;
P05543	PF00079;
Q8N1Q8	PF03061;
P35590	PF00041;PF00047;PF07714;
Q8TBB0	PF05485;
P24557	PF00067;
Q7RTY8	PF00431;PF00057;PF01390;PF00089;
Q7Z6K1	PF05485;
Q8NER1	PF12796;PF00520;
Q9BSJ1	PF00622;
Q495X7	PF13765;PF00622;PF00643;
O14773	PF09286;
Q15629	PF08390;PF03798;
Q9BU70	PF01980;
A0A1B0GX56	PF07686;
P63279	PF00179;
A0A0B4J265	PF07686;
P35030	PF00089;
A0A0B4J244	PF07686;
Q8N5M4	PF07719;
A0A0B4J238	PF07686;
A0A0K0K1C0	PF07686;
A0A075B6W5	PF07686;
A0A1B0GX68	PF07686;
O95922	PF03133;
A0A589	PF07686;
Q6PKC3	PF00085;
Q70EK9	PF00443;PF02148;
Q9H320	PF15231;
Q6NUS8	PF00201;
Q86T82	PF00443;PF16674;PF02809;
Q6UXZ4	PF00531;PF07679;PF00090;PF17217;PF00791;
O43314	PF00328;PF18086;
Q4G0F5	PF03643;
O14972	PF03643;
Q5T4S7	PF13764;PF02207;
Q6PCB0	PF00041;PF00092;
Q9H7D7	PF00400;
Q96EX3	PF00400;
Q9UNX4	PF12894;PF04003;PF00400;
Q9H269	PF04840;PF04841;
Q6ZQQ6	PF00400;
A6NGB9	PF02205;
P09544	PF00110;
O14905	PF00110;
Q9HCK1	PF07535;
Q96K58	PF00096;
Q8WV37	PF01352;PF00096;
Q7Z3T8	PF11979;PF01363;
Q9UL59	PF01352;PF00096;
Q9BQ24	PF01363;PF16696;
O75362	PF00096;
O14994	PF02078;PF02750;PF10581;
P49591	PF02403;PF00587;
Q96I59	PF00152;PF01336;
Q8IUC6	PF12721;PF17798;
Q9P031	PF08524;
Q7Z7G0	PF00041;
Q03403	PF00088;
Q15544	PF04719;
P20226	PF00352;
Q9NYB0	PF16589;PF08914;PF11626;
P68371	PF00091;PF03953;
Q9NZI6	PF04516;PF18016;
Q8IYR6	PF07648;
Q8IZP1	PF00566;
A6NM43	PF00118;
P22735	PF00927;PF01841;PF00868;
Q8NAT2	PF12872;PF00567;
Q9H497	PF06309;
O94826	PF00515;PF13181;
Q6NUQ4	PF10151;
O75674	PF03127;PF00790;
Q8IY95	PF14802;
A2RUT3	PF15098;
Q17RP2	PF04218;PF03184;PF03221;
P10827	PF00104;PF00105;
Q14134	PF00643;
P60174	PF00121;
Q86XT4	PF13765;PF00622;PF00643;PF13445;
A6NGJ6	PF00622;PF00097;
P03979	PF07686;
P0CG47	PF00240;
Q9UL33	PF04628;
P04435	PF07686;
O75954	PF00335;
Q9Y2X8	PF00179;
A8MUK1	PF04774;PF00443;
Q8NBS9	PF00085;
Q969D9	PF15216;
Q8WUA8	PF13855;
Q9UKR8	PF00335;
P01222	PF00007;
Q86WB7	PF05978;
P62068	PF00443;
O75436	PF03643;
Q9UPU5	PF00443;
O94782	PF00443;
O95498	PF00795;
Q9NY84	PF00795;
P98155	PF07645;PF00057;PF00058;
Q641Q2	PF15255;
Q8NBZ7	PF16363;PF11803;
Q9NP79	PF04652;PF18097;
P13010	PF02735;PF03730;PF03731;PF08785;
O96014	PF00110;
P19544	PF02165;PF00096;
P56704	PF00110;
O43895	PF01321;PF00557;PF16188;
Q9HC57	PF00095;
Q8N8Z8	PF01352;PF00096;
Q9Y397	PF01529;
Q9UIJ5	PF01529;
Q8NHG7	PF15811;
Q96PV0	PF00168;PF12004;PF00616;
Q8NEE8	PF00515;
Q9UPX0	PF13895;
O00295	PF01167;PF16322;
A0JD32	PF07686;
Q9P2J2	PF00041;PF07679;
A0A0K0K1A5	PF07686;
A0A0B4J279	PF07686;
A0A0K0K1D8	PF07686;
P61086	PF00627;PF00179;
A0A087X0M5	PF07686;
Q9H832	PF00179;
P41732	PF00335;
Q01534	PF00956;
A6NKD2	PF00956;
Q96PF2	PF00069;
Q9NYU2	PF18404;PF18400;PF18401;PF18402;PF18403;PF06427;
P16662	PF00201;
Q96RU2	PF00443;
P22309	PF00201;
A8MXE2	PF01762;
Q9BW85	PF04502;
P16415	PF01352;PF00096;
O95229	PF15556;
Q8N4W9	PF01352;PF00096;
Q6ZTB9	PF00096;
P17024	PF01352;PF00096;
P0CG23	PF00096;
P17022	PF01352;PF02023;PF00096;
O43298	PF00651;PF00096;
P17030	PF01352;PF00096;
Q15649	PF04438;
Q6ZSB9	PF00651;PF00096;
A8MXY4	PF01352;PF00096;
P10073	PF02023;PF00096;
Q16670	PF02023;PF00096;
Q7Z398	PF01352;PF00096;
Q8N9K5	PF01352;PF00096;
P08048	PF00096;PF04704;
Q96RE9	PF01352;PF00096;
Q86UQ0	PF01352;PF00096;
Q8N5A5	PF01585;PF18044;
Q96SE7	PF01352;PF00096;
O95780	PF01352;PF00096;
Q9GZX5	PF01352;PF00096;
Q06730	PF01352;PF00096;
P52736	PF01352;PF00096;
Q9C0G0	PF00096;
Q96K83	PF00096;
Q8IYN0	PF01352;PF00096;
Q96MV8	PF01529;
Q8IYX0	PF01352;PF00096;
Q9H7X3	PF00096;
Q7Z2F6	PF01352;
Q9UDV6	PF12417;PF01352;PF00096;
Q8NDW4	PF01352;PF00096;
Q8TF39	PF01352;PF02023;PF00096;
Q8WV99	PF01428;
O75437	PF01352;PF00096;
P09430	PF02079;
Q8TBG9	PF01284;
O75841	PF00335;
Q5DID0	PF07645;PF01390;PF00095;PF00100;
A6NGE7	PF09349;
Q16851	PF01704;
P15374	PF01088;
Q70CQ3	PF00443;
P17948	PF07679;PF00047;PF07714;PF17988;
O14817	PF00335;
Q7L8A9	PF14822;
Q64LD2	PF00400;
Q69YN4	PF15912;
Q9H9H4	PF07200;
Q9Y6W5	PF02205;
Q8IWA0	PF00400;
P63119	PF01585;PF00077;
O75795	PF00201;
Q5HY98	PF01352;PF00096;
Q6ZMW2	PF01352;PF00096;
C9JN71	PF01352;PF00096;
P0CG24	PF00096;
O15060	PF00651;PF00096;
Q15929	PF01352;PF00096;
Q16587	PF01352;PF00096;
Q9UC06	PF00096;
O60293	PF10650;
Q9UPT8	PF00642;PF18044;
Q9Y2L8	PF01352;PF02023;PF00096;
Q5MCW4	PF01352;PF00096;
Q9UJN7	PF00096;
Q8TAU3	PF01352;PF00096;
Q96SR6	PF01352;PF00096;
Q96C28	PF01352;PF00096;
Q2M3V2	PF12796;
Q96SI9	PF00035;PF07528;
P21579	PF00168;
P41252	PF08264;PF00133;
Q96GW9	PF09334;
Q96A25	PF07092;
P59538	PF05296;
Q9UP52	PF02225;PF04389;
P48307	PF00014;
Q15185	PF04969;
P0C7X1	PF00566;
Q96EI5	PF04538;
B9A6J9	PF00566;
Q92609	PF00566;
Q7L2K0	PF15764;
Q9NVR7	PF07986;
O43294	PF00412;
P36897	PF01064;PF00069;PF08515;
Q8TBZ6	PF01746;
Q5TEJ8	PF12736;
Q9NV12	PF14985;
O75663	PF04176;
P25445	PF00531;PF00020;
Q8N0U2	PF15105;
A0PK05	PF16054;
Q53EQ6	PF04218;PF03184;PF03221;
Q9H5L6	PF05485;PF12017;
Q9H3S3	PF15494;PF00089;
Q6ZNK6	PF00498;
Q15654	PF00412;
Q9C026	PF00041;PF00622;PF00643;
Q86YL5	PF15683;
P07951	PF00261;
P48553	PF12584;
Q6PGP7	PF13181;
A0A1B0GX31	PF07686;
A0A0B4J1U6	PF07686;
Q9BY14	PF00021;
Q12792	PF00241;
Q86VQ6	PF00462;PF07992;PF02852;
P0CW01	PF00956;
Q6R6M4	PF04774;PF00443;
P49746	PF11598;PF07645;PF02412;PF05735;
Q9H313	PF04906;
A6NCW0	PF00443;
Q8WU68	PF00076;PF00642;
Q9BXA6	PF00069;
P83876	PF02966;
P60604	PF00179;
Q96FV3	PF00335;
Q13336	PF03253;
Q9C0B0	PF00642;PF18384;
Q93008	PF00443;
Q969X6	PF00400;
O95258	PF00153;
Q93009	PF00917;PF00443;PF14533;PF12436;
Q13564	PF00899;
Q70EL3	PF00443;
Q9UIW0	PF00046;
Q9Y2I8	PF00400;
Q9P2L0	PF12894;
O00534	PF08487;PF13768;
Q9BRX9	PF00400;
O75554	PF00397;PF06220;
Q9NX94	PF11669;
Q9GZS3	PF00400;
Q9H1B5	PF02485;PF12529;
Q9H0M0	PF00168;PF00632;PF00397;
Q8IUA0	PF00014;PF00095;
Q9H521	PF15796;
Q75L30	PF15788;
Q75MW2	PF12417;
Q08AG5	PF01352;PF00096;
P17028	PF02023;PF00096;
Q9HC78	PF00651;PF00096;
Q9NUA8	PF00651;PF00096;
Q8IXZ2	PF00642;
Q9BRI3	PF01545;
Q96I27	PF00096;
Q5TYW1	PF01352;PF00096;
Q9UII5	PF00096;
Q9UJU3	PF01352;PF00096;
Q8N972	PF01352;PF00096;
Q9H8U3	PF01754;PF01428;
O94892	PF01352;PF00096;
P51786	PF01352;PF00096;
Q9NZV7	PF01352;PF00096;
Q9P243	PF00096;
Q9NUE0	PF01529;
Q8N9F8	PF01352;PF00096;
Q4KMP7	PF00566;
Q96M53	PF15256;
Q8IV04	PF00566;
H3BV60	PF00100;
O95807	PF05255;
Q96J01	PF12894;PF08662;PF00400;
Q9UK28	PF12280;
Q9Y4G6	PF16511;PF00373;PF09379;PF01608;PF09141;PF08913;
Q7Z5M5	PF07810;
Q9UL52	PF01390;PF00089;
Q6I9Y2	PF05615;
Q8TDI8	PF07810;
Q6ICL3	PF05742;
A0PJW6	PF14640;
P63316	PF13499;
P19438	PF00531;PF00020;
Q9BZD6	PF00594;
Q8WY91	PF08768;PF05485;
I1YAP6	PF00622;PF00097;
O00635	PF13765;PF00622;PF00643;
Q8IWZ5	PF00041;PF00643;
Q9H3S4	PF04265;PF04263;
O43617	PF04051;
Q13507	PF12796;PF00520;PF08344;
Q9BWF2	PF13639;
Q6UXN2	PF07686;
P34981	PF00001;
A0JD36	PF07686;
O00294	PF01167;
A0A0A6YYJ7	PF07686;
A0A5A2	PF07686;
O00762	PF00179;
A0A577	PF07686;
Q9BTX7	PF00650;PF03765;
Q96J42	PF00085;
A6NIH7	PF05351;
O43818	PF00400;
O75643	PF00270;PF00271;PF18149;PF02889;
O95859	PF00335;
P22415	PF00010;
Q9BRU9	PF04900;
Q765I0	PF02083;
Q14146	PF10441;
Q9HAW7	PF00201;
P56706	PF00110;
Q6UW78	PF15141;
Q5GH72	PF09815;
Q9BQY6	PF00014;PF00095;
P30291	PF00069;
Q6UX98	PF01529;
Q86VK4	PF00096;
Q9UNY5	PF02023;PF00096;
Q96KR1	PF07528;
Q8N8Y5	PF00096;
O95125	PF01352;PF02023;PF00096;
Q8N141	PF01352;PF00096;
P57105	PF00595;
Q96K76	PF00443;
Q9P275	PF00443;
Q702N8	PF08043;
Q9NRH1	PF09811;
A6NC05	PF05768;
O60688	PF03226;
A6XGL0	PF03853;
Q8N393	PF01352;PF00096;
P17040	PF02023;PF00096;
P17029	PF01352;PF02023;PF00096;
Q8N8J6	PF01352;PF00096;
Q8NAM6	PF02023;PF00096;
Q9C0B9	PF00098;
P0CG31	PF00096;
Q96MP5	PF04434;
Q6AW86	PF01352;PF00096;
Q9NSD4	PF00096;
Q3SY52	PF01352;PF00096;
Q8TAQ5	PF01352;PF00096;
Q8TCN5	PF00096;
P52741	PF00096;
Q9P2Y4	PF00096;
A8MTY0	PF01352;PF00096;
Q8IZM8	PF00096;
P51692	PF00017;PF01017;PF02864;PF02865;
Q9ULZ2	PF00169;PF00017;
Q9NP81	PF00587;
O00445	PF00168;
Q9NSE4	PF08264;PF00133;PF06827;
A6NP61	PF13695;
Q96IU2	PF02892;
O43264	PF06248;
P51814	PF01352;PF00096;
P17026	PF00096;
P51522	PF00096;
Q9UFB7	PF00651;PF00096;
Q03923	PF01352;PF00096;
Q9BS86	PF07354;
Q99726	PF01545;
Q9H6S0	PF00270;PF04408;PF00271;PF07717;PF01424;PF04146;
Q7Z3I7	PF00096;
Q969W8	PF01352;PF00096;
Q8WUU4	PF00096;
Q96DA0	PF01419;
Q96JF6	PF00096;
Q96BR6	PF01352;PF00096;
Q6P3V2	PF01352;PF00096;
O60765	PF01352;PF00096;PF16622;
Q52M93	PF01352;PF00096;
Q96HQ0	PF01352;PF00096;
A6NP11	PF01352;PF00096;
Q8TF20	PF00096;PF16622;
Q9H7R5	PF01352;PF00096;
P0DPD5	PF01352;PF00096;
O76080	PF01754;PF01428;
Q12901	PF01352;PF00096;
O75373	PF01352;PF00096;
Q2M3W8	PF01352;PF00096;
Q8NC26	PF01352;PF00096;
Q9NYT6	PF01352;PF00096;
Q16600	PF00096;
O14709	PF01352;PF02023;PF00096;
Q9NU63	PF01352;PF00096;
Q9BSW7	PF00168;
P35125	PF00566;PF00443;
Q9NPG3	PF08729;PF14075;
Q9NVE5	PF00443;
Q9H322	PF15231;
Q8TCV5	PF00095;
A8MVM7	PF15090;
Q0D2J5	PF01352;PF00096;
Q9Y5A9	PF04146;
A6NHJ4	PF01352;PF00096;
Q5JPB2	PF00096;
Q05516	PF00651;PF00096;
P17014	PF01352;PF00096;
B4DU55	PF01352;PF00096;
P17041	PF00096;
Q05996	PF00100;
P17097	PF01352;PF00096;
Q96C00	PF00651;
O75152	PF15663;
A6NJL1	PF02023;PF00096;
P0CI00	PF01352;PF00096;
Q5HYM0	PF18561;PF11977;PF18039;
Q63HK3	PF01352;PF02023;PF00096;
Q6ZNG1	PF00096;
Q96LX8	PF01352;PF00096;
Q8WXB4	PF01352;PF00096;
Q5T4F4	PF01363;
Q9HCX3	PF01352;PF00096;
Q9BS34	PF01352;PF00096;
Q14593	PF01352;PF00096;
Q5EBL2	PF00096;
B4DXR9	PF01352;PF00096;
P58317	PF00096;
A6NM28	PF01352;PF00096;
Q9H9D4	PF00096;
Q6P1L6	PF01352;PF00096;
Q13398	PF01352;PF00096;
P52737	PF01352;PF00096;
Q96CS4	PF01352;PF00096;
Q96F45	PF12402;
Q92618	PF00096;
O00506	PF00069;
Q9Y2H1	PF00069;PF00433;
Q9UBS9	PF07738;
Q9NUL3	PF00035;PF16482;
Q8TAQ9	PF07738;
Q9P2F5	PF10264;
Q17RD7	PF00168;
Q86SS6	PF00168;
Q8N103	PF00620;
Q9Y3Q8	PF01166;
P05452	PF00059;
Q9NWC5	PF04819;
B3SHH9	PF13903;
Q9Y490	PF16511;PF00373;PF09379;PF01608;PF09141;PF08913;
Q96HH4	PF15052;
Q9GZM7	PF00112;
Q8TBM7	PF14934;
O95985	PF01131;PF01751;
Q9H2S6	PF04089;
Q9HCJ0	PF10427;PF12938;PF00076;PF16608;PF00627;
P28908	PF00020;
Q6UXZ0	PF07679;
Q3LXA3	PF02733;PF02734;
O15393	PF15494;PF00089;
Q8IU80	PF00057;PF01390;PF00089;
Q07283	PF01023;
Q14258	PF13765;PF00622;
O15016	PF00439;PF00628;PF00643;
Q86TN4	PF01885;
Q32P41	PF02475;
O00463	PF00097;PF02176;
P00750	PF00008;PF00039;PF00051;PF00089;
O75896	PF15000;
P53804	PF13639;
Q9BZJ3	PF00089;
O60637	PF00335;
A0A1B0GXF2	PF07686;
Q05086	PF16558;PF00632;
Q9BSA4	PF04906;
Q8TF42	PF00300;PF14604;PF00627;
Q9H8G1	PF01352;PF00096;
B1APH4	PF01352;PF00096;
Q32M78	PF01352;PF00096;
Q96NJ6	PF00096;
O75346	PF01352;PF00096;
Q9ULM2	PF01352;PF00096;
Q8NCJ5	PF00622;
O14662	PF05739;PF00804;
O43463	PF00385;PF05033;PF00856;
Q6ZMZ3	PF10541;PF00435;
Q86VY9	PF10177;
O43715	PF05254;
Q8IWZ4	PF00643;
P17752	PF00351;
Q969Q1	PF00643;PF13445;
Q8TAM2	PF13176;
Q86TV6	PF13181;
Q7RTX0	PF00003;PF01094;PF07562;
A0A0B4J273	PF07686;
A0A0B4J235	PF07686;
A0A0B4J237	PF07686;
P14679	PF00264;
Q9H0U9	PF00956;
O43396	PF06201;PF00085;
P26368	PF00076;
Q8NFU3	PF00581;
P35544	PF00240;
P45974	PF00627;PF00443;PF02148;PF17807;
O95071	PF11547;PF00632;PF00658;
Q8N8F6	PF04893;
A6NJY4	PF15125;
Q9UM01	PF13520;
Q86XN6	PF01352;PF00096;
Q5FWF4	PF00271;PF01844;PF00176;PF00641;
Q08AN1	PF01352;PF00096;
B4DX44	PF01352;PF00096;
Q9BUY5	PF01352;PF00096;
O60481	PF00096;PF18366;
Q14585	PF00096;
Q86XD8	PF00240;PF01428;
O14628	PF01352;PF00096;
P49910	PF02023;PF00096;
Q96JG9	PF00096;
Q5T7P8	PF00168;
Q6UXN7	PF02064;
Q2WGJ8	PF15158;
Q07352	PF04553;PF00642;
Q9BTF0	PF02926;PF01170;
P11388	PF00204;PF00521;PF08070;PF02518;PF01751;PF16898;
Q8IVF5	PF00595;PF00169;PF00621;PF18385;
O60220	PF02953;
O15164	PF00439;PF00628;PF00643;
Q9NQA5	PF00023;PF12796;PF00520;
Q8TD43	PF00520;PF18139;
A0A075B6R0	PF07686;
Q8NHX9	PF00520;
A0A1B0GX95	PF07686;
A0A578	PF07686;
A0A0B4J241	PF07686;
Q92623	PF07719;
A0A0A6YYG2	PF07686;
A0A0A6YYK1	PF07686;
Q15661	PF00089;
A0A075B6N1	PF07686;
Q9Y5Z9	PF01040;
Q9NX07	PF00076;PF17654;
Q9NQE7	PF05577;
Q8WU66	PF03736;
